疾病链接,相关症状
http://www.qiuyi.cn/department/143/index.html,呼吸困难-头晕-心悸-肥厚型心肌病患者在初期阶段发病通常很缓慢，是以心肌肥厚为特征，根据左心室流出道有无梗阻可分为梗阻性和非梗阻性肥厚型心肌病。约1/3有家族史。症状大多开始于30岁以前，男女同样罹患。肥厚型心肌病的症状主要有以下表现：-1、心力衰竭：-多见于晚期患者，只是控制由于心肌顺应性减低，心室舒张末期压显著一堆增高，继而心房压升高且常合并心房颤动。晚期患者并且心肌纤维化广泛，心室收缩功能也减弱，易发生心力衰竭与猝死。-2、呼吸困难：-劳力性呼吸困难，严重呈端坐呼吸或阵发性夜间呼吸困难，系由于肥厚的心肌顺应性降低，左心室舒张末期压力增高，进而左房压力增高，产生肺淤血所致。-3、心绞痛：-常有典型心绞痛，劳力后发作。胸痛持续时间较长，用硝酸甘油含化不但无效且可加重。心绞痛的发作，可能由于肥厚的心肌内细冠状动脉受压心肌供血不足，及心肌肥厚需氧增多所致。-4、晕厥与头晕：-多在劳累时发生，发生机制不详，可能由于左心室顺应性降低，劳累后交感神经的正性肌力作用增强，致左心室顺应性更差，舒张期心室血液充盈更少，左室流出道梗阻加重，心搏出量减少，引起脑供血不足所致，也可能是由于过度刺激左心室压力感受器，引起反射性血管扩张。血压下降所致，发生过速或过缓型心律失常时，也可引起晕厥与头晕。-5、心悸：-患者感觉心脏跳动强烈，尤其左侧卧位更明显，可能由于心律失常或心功能改变所致。-温馨提示：肥厚性心肌病患者的饮食应注意给予低盐、低脂、清淡易消化吸收的食物，补充适量纤维素、新鲜水果蔬菜，进食量不可过饱，以防增加心脏负担。
http://www.qiuyi.cn/department/144/index.html,高血压-冠心病
http://www.qiuyi.cn/department/145/index.html,左心衰竭-蹲踞现象-一、-先天性心脏病常见症状-左心衰竭、右心衰竭、蹲踞现象、杵状指(趾)紫绀、生长缓慢-二、症状：-轻者无症状，查体时发现，重者可有活动后呼吸困难、紫绀、晕厥等，年长儿可有生长发育迟缓。症状有无与表现还与疾病类型和有无并发症有关。-查看更多关于-先天性心脏病有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/146/index.html,心悸-心慌-奔马律心音
http://www.qiuyi.cn/department/147/index.html,气喘-咳嗽-心悸
http://www.qiuyi.cn/department/1011/index.html,"肋骨痛-第２肋软骨痛-一、肋软骨炎症状体征-骤然发病、感胸部刺痛、跳痛、酸痛-肋软骨炎好发于20～30女性，男:女之比为1:9。病变部位多在胸前第2--5肋软骨处,以第2、3肋软骨最常见，也可侵犯胸骨柄,锁骨内侧和前下诸肋软骨。受累肋软骨处自感胸部钝痛或锐痛,有压痛和肿大隆起,深吸气,咳嗽或活动患侧上肢时疼痛加剧、有时向肩部或背部放散。甚至不能举臂.但局部皮肤无改变;疼痛轻重程度不等，往往迁延不愈，影响病人的工作和学习。疼痛消失后,肿大的肋软骨甚至可持续数月或数年之久。有时劳累后,疼痛还会发作.发病有急有缓,急性者可骤然发病，感胸部刺痛，跳痛或酸痛;隐袭者则发病缓慢，在不知不觉中使肋骨与肋软骨交界处呈弓状,肿胀、钝痛，有时放射至肩背部、腋部、颈胸部，有时胸闷憋气,休息或侧卧时疼痛缓解，深呼吸、咳嗽、平卧、挺胸与疲劳后则疼痛加重。-妇女患肋软骨炎多数以乳痛就诊,因肋软骨炎的疼痛常放射到乳房。因此;肋软骨炎易与乳房疼痛相混淆。但鉴别并不困难,若系乳房本身疾患,常可在乳房摸到肿块或条索状物,或乳房局部皮肤发红等。肋软骨炎常因咳嗽、深呼吸、举臂侧身等使疼痛加剧,而乳房疼痛则不受这些因素的影响。-查看更多关于-肋软骨炎有哪些症状-的相关常识>>"
http://www.qiuyi.cn/department/1015/index.html,咯血-胸痛-咳嗽-肺炎性假瘤常见症状-低热、胸痛、咳痰、咳嗽-一、症状-肺炎性假瘤患者多数年龄在50岁以下，女性多于男性。1/3的患者没有临床症状，仅偶然在X线检查时发现，2/3的患者有慢性支气管炎、肺炎、肺化脓症的病史，以及相应的临床症状，如咳嗽、咳痰、低热，部分患者还有胸痛、血痰，甚至咯血，但咯血量一般较少。-查看更多关于-肺炎性假瘤有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1537/index.html,心悸-心音异常-一、室性早搏常见症状-尺动脉或桡动脉搏动减弱和消失、心悸、心音异常-二、室性早搏症状-患者可感到心悸不适，当室性期前收缩发作频繁或呈二联律，可导致心排出量减少。如患者已有左室功能减退，室性期前收缩频繁发作可引起晕厥。室性期前收缩发作持续时间过长，可引起心绞痛与低血压。-三、室性早搏诊断-听诊时，室性期前收缩后出现较长的停歇，室性期前收缩之心音强度减弱，仅能听到第一心音。桡动脉搏动减弱或消失。颈静脉可见正常或巨大的a波。-查看更多关于-室性早搏有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/1599/index.html,心前区隐痛-胸闷-一、心脏性猝死常见症状-胸痛、心室纤颤、老年人小腿浮肿、心律失常、意识丧失、抽搐、呼吸困难、惊厥、乏力、血液粘度增高-二、心脏性猝死症状-据国外文献报道，只有12%的心脏猝死者在死亡前6个月内曾因心脏疾患而就诊，而绝大多数病人则因症状缺乏特异性而被忽视。-1.胸痛，呼吸困难-猝死者在发病数天或数周前自感胸痛或出现性质改变的心绞痛，呼吸困难，在尸检中发现冠状动脉血栓形成的机会较高。-2.乏力，软弱-在许多研究中发现心脏性猝死前数天或数周内乏力，软弱是特别常见的症状。-3.特异性心脏症状-持续性心绞痛，心律失常，心衰等，国外文献报道，24%的心脏性猝死者在心脏骤停前3.8h出现特异性心脏症状，但大多数研究认为，这些症状少见，特别是那些瞬间死亡者。-4.冠心病猝死是突然发生的，多在冬季，半数人生前无一点症状，绝大多数发生在院外，如能及时抢救病人可能存活。-5.心脏骤停的表现-①突然的意识丧失常或抽搐，可伴有惊厥;-②大动脉(颈动脉，股动脉)搏动消失;-③听诊心音消失;-④叹息样呼吸或呼吸停止伴发绀;-⑤瞳孔散大，黏膜皮肤发绀，-⑥手术时伤口不再出血。-查看更多关于-心脏性猝死有哪些症状-的相关常识>>
http://www.qiuyi.cn/department/148/index.html,肢端刺痛-肢端溃疡-糖尿病足常见症状-肌肉萎缩、感觉迟钝、皮肤干燥、间歇性跛行、足底溃疡、指趾端干性坏死-一、症状-糖尿病足的临床表现：糖尿病足患者的临床表现与五个方面病变有关：神经病变、血管病变、生物力学异常、下肢溃疡形成和感染。-1、足部的一般表现：由于神经病变，患肢皮肤干而无汗，;肢端刺痛、灼痛、麻木、感觉迟钝或丧失，呈袜套样改变，脚踩棉絮感;因肢端营养不良，肌肉萎缩，屈肌和伸肌失去正常的牵引张力平衡，使骨头下陷造成趾间关节弯曲，形成弓形足、槌状趾、鸡爪趾等足部畸形。当病人的骨关节及周围软组织发生劳损时，病人继续行走易致骨关节及韧带损伤，引起多发性骨折及韧带破裂，形成夏科关节(Charcot)。X线检查多有骨质破坏，有的小骨碎片脱离骨膜造成死骨影响坏疽愈合。-2、缺血的主要表现：常见皮肤营养不良肌肉萎缩，皮肤干燥弹性差，靠毛脱离，皮温下降，有色素沉着，肢端动脉搏动减弱或消失，血管狭窄处可闻血管杂音。最典型的症状是间歇性跛行，休息痛，下蹲起立困难。当病人患肢皮肤有破损或自发性起水泡后被感染，形成溃疡、坏疽或坏死。-3、糖尿病足溃疡可按照病变性质分为神经性溃疡、缺血性溃疡和混合性溃疡。神经性溃疡：神经病变在病因上起主要作用，血液循环良好。这种足通常是温暖的，麻木的，干燥的，痛觉不明显，足部动脉波动良好。并有神经病变的足可有两种后果：神经性溃疡(主要发生在足底)和神经性关节病(Charcot关节)。单纯缺血所致的足溃疡，无神经病变，则很少见。神经-缺血性溃疡这些患者同时有周围神经病变和周围血管病变。足背动脉波动消失。这类患者的足是凉的，可伴有休息时疼痛，足边缘部有溃疡和坏疽。-足溃疡发生的部位多见于前足底，常为反复遭到机械压力所致，由于周围神经病变引起的保护性感觉消失，患者不能感觉这种异常的压力变化，不能采取一些保护措施，发生溃疡后并发感染，溃疡不易愈合，最后发生坏疽。-3)糖尿病足的分级：经典的分级法为Wagner分级法：0级：有发生足溃疡危险的足，皮肤无开放性病灶。1级：表面有溃疡，临床上无感染。2级：较深的溃疡感染病灶，常合并软组织炎，无脓肿或骨的感染。3级：深度感染，伴有骨组织病变或脓肿。4级：骨质缺损，部分趾、足坏疽。5级：足的大部或全部坏疽。-糖尿病患者除常规的体检之外，应特别注意足部的体征：如患者的行走步态、有无足部的畸形如鹰爪足和足趾外翻、肌肉萎缩、胼胝;皮肤的温度、颜色和出汗情况，观察皮肤有无水疱、裂口和破溃等;检查足部皮肤对温度、压力和振动(音叉振动觉)的感觉情况;触诊足背动脉有无搏动减弱或消失，在动脉狭窄处可闻及血管杂音;仔细叩诊腱反射如膝反射和踝反射等有无减弱或消失。-1.症状本病初期，病人多有皮肤瘙痒、肢端发凉、感觉迟钝、水肿，继之出现双足袜套式的持续麻木，多数可出现痛觉减退或消失，少数出现患处针刺样、刀割样、烧灼样疼痛，夜间或遇热时加重，鸭步行走或倚杖而行。有些老年病人伴有严重肢体缺血史，如间歇性跛行、静息痛等。-2.体征病人下肢及足部皮肤干燥、光滑、水肿，毳毛脱落，下肢及足部变小。皮肤可见大小不等的散在性水疱、瘀点、瘀斑、色素沉着，肢端发凉。抬高下肢时，双足发白;下垂时，则呈紫红色。趾甲变形、增厚、易脆、脱落等。肌肉萎缩、肌张力差。常见足畸形、跖骨头下陷、跖趾关节弯曲，呈弓形足槌状趾，足趾过伸如爪状。足背动脉闭塞时双足皮色青紫，搏动极微弱或消失，有时于血管狭窄处可听到血管杂音。肢端感觉迟钝消失，音叉震动感消失，跟腱反射极弱或消失。-足部慢性溃疡时，足跖部，跖骨头外形成圆形的穿透性溃疡。有时出现韧带撕裂，小骨折，骨质破坏，并有夏科(Charcot)关节。干性坏疽时，全足、足趾干枯、变小，皮肤光亮、变薄，呈淡红色，趾尖边区可见有为数不等的黑点、黑斑。湿性坏疽时，足部发红、肿胀、皮肤破溃，形成大小、形态深度不等的溃疡或脓肿，皮肤、血管、神经、骨组织坏死。-3.临床上根据糖尿病足病变的程度分为6级。-4.根据糖尿病足病损其局部的表现常分为湿性、干性和混合性坏疽3种类型。-1、湿性坏疽：多发生于较年轻的糖尿病病人。由于肢端动脉和静脉血流同时受阻及微循环障碍、皮肤创伤、感染而致病。病变多在足底胼胝区、跖骨头或足跟处。病变程度不一，由浅表溃疡至严重坏疽。局部皮肤充血、肿胀、疼痛。严重时伴有全身症状，体温升高、食欲不振、恶心、腹胀、心悸、尿少等菌血症或毒血症表现。-2、干性坏疽：多见于老年糖尿病病人。下肢中小动脉粥样硬化，肢端小动脉硬化，管腔狭窄，血栓形成、闭塞。但静脉血流未受阻。局部表现足部皮肤苍白、发凉，足趾部位有大小与形状不等的黑色区，提示趾端微小动脉栓塞，足趾疼痛。干性坏疽常发生在足及趾的背侧，有时整个足趾或足变黑、变干、变小。-3、混合性坏疽：同一肢端的不同部位同时呈现干性坏疽和湿性坏疽。坏疽范围较大，累及足的大部或全足，病情较重。-1.神经病变型糖尿病足表现为局部温暖、麻木、干燥、疼痛消失、动脉搏动存在，可导致神经性溃疡(多发生于足底)、夏科特足和神经病变型水肿。而神经缺血型则表现为皮温降低，动脉搏动减弱甚至缺失、静息痛、足周溃疡、局灶性坏死坏疽。-2.两种类型的糖尿病足均易伴发感染，溃疡往往成为细菌入侵的门户，通常为多种微生物感染，并迅速向周边组织蔓延，最终累及全身，感染引起的组织破坏是截肢的主要原因。-3.诊断神经病变型与神经缺血型糖尿病足的关键就是动脉搏动的有无。因此，动脉搏动的检查非常重要，而这一点恰恰最容易被忽略。只要能摸到胫后动脉或足背动脉搏动则证明缺血并不严重。若全部消失，表明血循环降低。测量压力指数(踝收缩压/肱收缩压)有助于判断。正常人其比值通常>1，缺血时则<1。因此，如果动脉搏动消失，并且压力指数<1，则可证明其缺血;相反如果存在动脉搏动并且压力指数>1，则可排除缺血。这对临床决策有重要参考价值，因为这意味着大血管病变不是主要因素，故不需要做动脉造影。-4.但是临床上有5%～10%糖尿病患者由于存在非压迫性外周血管病变而使得收缩压升高，在有缺血病变存在时依然如此。因此，那些动脉搏动不能触及而压力指数又大于1的糖尿病足的诊断较为困难。有时，特别是足部水肿时检查者未能触及原本存在的动脉搏动，此时应该在多普勒超声定位后重新体检，若仍不能触及，则可能是血管壁中层钙化，应认为缺血存在。这种情况下多普勒超声血液流速、波形的检查和足拇趾压力的测定有助于诊断。-5.对于远端阻塞性病变，多普勒检查表现为波形异常，正常的快速收缩期搏动、舒张期流动消失，随着病变的加速，波形从变为扁平渐至消失。动脉病变严重程度的参考指标可查阅相关书籍。-6.拇趾收缩压的测量需要一个专用的拇趾套和能够测量拇趾血流的装置，例如激光多普勒或体积描记器，拇趾压力≤30mmHg表明严重缺血，预后不良。另外，测量足背经皮氧分压若<30mmHg也证明严重缺血。-7.神经病变的程度需借助于检查对针刺和棉花的感觉以及震动觉(使用128cps的音叉)是否正常，检查是否存在对称性分布的袜套样外周神经病变，若膝和踝关节反射缺失也表明存在周围神经病变。自主神经病变的检查比较困难，可以根据有无皮肤干燥、皲裂、出汗异常等来判别。-8.一旦确诊神经病变，判断患者保护性的痛觉感是否存在至关重要。如果不存在则更易罹患糖尿病足溃疡，临床上比较有价值的2种检查方法是：振动测量和尼龙纤丝检查。可以使用手动振动阈值测量仪测量振动感。需要注意的是振动阈随着年龄的增长而增加，其测量值必须用同龄人数据加以校正。尼龙纤丝可以测量压力感觉阈值。如果不能感觉到相当于10g的直线压力，则表明其保护性痛觉感消失。-糖尿病足的临床诊断与分级：糖尿病病人凡以上检查有肢端病变者均可诊断为糖尿病足。根据病变程度并参照国外标准，糖尿病足分为0～5级。-0级：皮肤无开放性病灶。常表现肢端供血不足，皮肤凉，颜色紫褐，麻木，刺痛灼痛，感觉迟钝或丧失，兼有足趾或足的畸形等高危足表现。-Ⅰ级：肢端皮肤有开放性病灶。水疱、血疱鸡眼或胼胝、冻伤或烫伤及其他皮肤损伤所引起的皮肤浅表溃疡，但病灶尚未波及深部组织。-Ⅱ级：感染病灶已侵犯深部肌肉组织。常有蜂窝织炎多发性脓灶及窦道形成，或感染沿肌间隙扩大造成足底足背贯通性溃疡，脓性分泌物较多，但肌腱韧带尚无组织破坏。-Ⅲ级：肌腱韧带组织破坏，蜂窝织炎融合形成大脓腔，脓性分泌物及坏死组织增多，但骨质破坏尚不明显。-Ⅳ级：严重感染已造成骨质缺损、骨髓炎及骨关节破坏或已形成假关节。部分指趾或部分手足发生湿性或干性严重坏疽。-V级：足的大部分或足的全部感染或缺血，导致严重的湿性或干性坏死。肢端变黑、变干，常波及距小腿关节及小腿，一般多采取外科高位截肢。-查看更多关于-糖尿病足有哪些症状-的相关常识>>
